occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WKSWRK,NOCS,COW,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140F,CTW_140G,CTW_140H,CTW_140I,EHG_ALL,KOL,TOTINC,WGHT_PER,DDAY
24881,12,3,1,2,4,24,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,2,2350.5692,1
24882,3,2,2,1,2,35,1,1,52,2,2,40.0,2,2,1,2,2,2,2,2,2,7,1,3,2450.9156,1
24883,11,1,2,6,3,47,1,3,6,7,6,16.0,2,2,1,2,2,2,2,2,2,1,1,1,1111.8368,1
24884,5,5,1,1,2,10,2,2,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,260.0748,2
24885,6,6,1,1,2,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,1505.725,1
24886,11,6,2,4,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,1925.2725,1
24887,8,5,1,6,1,13,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,200.504,1
24888,5,7,1,1,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,4,753.5727,2
24889,10,3,1,1,2,48,2,1,52,7,2,58.0,1,2,2,2,2,2,2,2,2,2,1,7,1581.265,3
24890,5,4,1,5,2,48,1,1,30,3,2,40.0,2,1,2,2,2,2,2,2,2,5,1,7,2715.6929,3
24891,4,5,2,1,2,48,1,1,52,7,2,27.0,1,2,2,2,2,2,2,2,2,3,1,2,1716.8386,1
24892,6,5,2,1,2,24,1,5,12,7,6,34.0,6,6,6,6,6,6,6,6,6,2,3,1,1535.4084,1
24893,10,4,2,5,2,13,2,1,52,7,2,50.0,1,2,2,2,2,2,2,2,2,4,3,2,495.9075,3
24894,9,1,1,6,4,46,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,1,1,4802.9118,1
24895,2,3,2,2,4,24,2,6,46,10,6,40.0,6,6,6,6,6,6,6,6,6,2,2,2,2350.4913,1
24896,2,1,1,6,5,24,1,3,96,96,6,99.6,2,2,1,2,2,2,2,2,2,1,3,1,2013.7208,3
24897,10,5,1,6,1,35,1,1,52,2,2,50.0,1,2,2,2,2,2,2,2,2,6,1,2,907.3671,1
24898,2,1,2,6,1,12,1,1,52,2,1,47.0,1,2,2,2,2,2,2,2,2,6,3,2,713.5776,2
24899,12,6,2,6,1,59,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,719.2281,1
24900,10,2,1,1,3,59,1,1,10,99,2,45.0,2,2,1,2,2,2,2,2,2,7,1,2,2021.077,1
24901,1,1,1,6,3,13,1,3,12,7,6,5.0,2,1,2,2,2,2,2,2,2,1,3,1,1519.5042,1
24902,3,7,2,3,1,10,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,2,235.7583,2
24903,6,5,2,3,1,24,1,1,52,5,2,35.0,1,2,2,2,2,2,2,2,2,2,2,3,811.4387,1
24904,9,2,2,1,4,12,1,1,52,2,2,12.0,2,2,2,2,2,2,2,1,2,4,1,2,879.5936,3
24905,11,1,2,6,4,24,1,3,96,96,6,99.6,2,2,2,1,2,2,2,2,2,4,3,1,6825.5,1
24906,2,2,1,2,2,24,1,1,50,3,2,40.0,1,2,1,2,2,2,2,2,2,3,3,3,3104.3369,1
24907,8,6,1,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,687.8043,3
24908,1,3,2,1,3,59,2,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,2255.8229,2
24909,4,3,2,4,3,35,1,1,52,1,2,40.0,1,2,2,2,2,2,2,2,2,4,1,7,828.3418,3
24910,7,5,1,1,2,35,1,1,52,2,2,40.0,6,6,6,6,6,6,6,6,6,1,1,3,1868.4952,1
24911,3,7,2,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,2,1479.623,1
24912,4,6,2,1,2,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,280.0491,1
24913,7,2,2,6,1,47,1,1,52,4,2,40.0,2,2,2,1,2,2,2,2,2,4,1,3,831.8008,1
24914,1,7,1,1,2,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,1365.3054,2
24915,11,5,2,4,1,47,2,1,52,4,2,40.0,1,2,2,2,2,2,2,2,2,1,1,3,359.9245,1
24916,4,2,1,1,2,24,1,2,36,3,6,37.5,6,6,6,6,6,6,6,6,6,6,3,3,2159.9402,1
24917,7,3,1,1,3,35,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,6,2786.0708,1
24918,8,3,2,6,2,35,1,1,52,5,2,40.0,6,6,6,6,6,6,6,6,6,6,1,6,943.5456,1
24919,3,5,2,1,2,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,3,1,3,1695.7615,1
24920,3,5,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,3,1149.8384,1
24921,2,4,2,1,2,13,2,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,2,3,2,589.8663,1
24922,9,2,1,2,2,47,1,1,52,6,1,54.0,1,2,2,2,2,2,2,1,2,6,1,2,996.9598,2
24923,10,4,1,1,2,59,1,1,52,10,2,50.0,1,2,2,2,2,2,2,2,2,2,1,4,1896.6351,2
24924,2,2,2,2,2,10,1,1,49,7,2,45.0,2,2,2,1,2,2,2,2,2,3,1,1,226.1327,1
24925,4,7,2,6,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,862.7445,3
24926,10,3,2,1,3,48,1,4,20,7,6,99.7,6,6,6,6,6,6,6,6,6,3,1,1,1414.7294,3
24927,1,7,1,6,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,7,1518.7053,1
24928,4,6,2,1,2,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,6,585.972,1
24929,5,5,1,4,1,12,1,1,52,5,2,35.0,1,2,2,2,1,2,2,2,2,7,3,6,307.8991,1
24930,5,5,1,5,1,24,2,1,52,2,2,15.0,1,2,2,2,2,2,2,2,2,2,3,1,396.2708,1
24931,4,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,4,1397.5262,2
24932,12,3,2,3,3,35,1,1,52,2,2,35.0,1,2,2,2,2,2,2,2,2,7,1,3,2558.5272,3
24933,10,5,2,1,2,35,1,1,52,7,2,20.0,2,2,2,1,2,2,2,2,2,4,1,2,1561.891,1
24934,2,4,2,1,5,47,1,4,52,2,6,20.0,6,6,6,6,6,6,6,6,6,6,1,1,2239.5482,1
24935,9,5,2,1,5,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,2,3816.4121,1
24936,2,5,2,6,1,47,2,1,52,7,2,30.0,2,2,2,2,2,2,2,1,2,3,1,1,157.7825,2
24937,7,5,2,3,1,35,1,1,52,7,2,28.0,1,2,2,2,2,2,2,2,2,2,1,2,2078.6717,2
24938,7,3,1,6,1,13,1,1,32,8,2,40.0,1,2,2,2,2,2,2,2,2,2,1,3,334.061,1
24939,6,7,1,1,1,47,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,3,265.483,1
24940,12,3,1,2,2,12,1,1,52,3,2,40.0,1,2,2,2,2,2,2,2,2,6,3,3,689.5439,1
24941,10,4,1,2,2,59,1,1,52,8,2,50.0,1,2,2,2,2,2,2,2,2,2,1,3,2564.9017,3
24942,10,1,2,6,1,59,1,3,96,96,6,99.6,2,2,1,2,2,2,2,2,2,99,1,1,561.6522,1
24943,12,4,2,1,4,10,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,1,7,2340.2031,1
24944,3,5,1,1,3,48,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,4,1214.0523,1
24945,4,7,1,2,2,13,1,5,16,5,6,50.0,6,6,6,6,6,6,6,6,6,6,3,4,725.8258,1
24946,1,7,2,3,1,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,348.108,2
24947,9,2,1,6,3,46,1,2,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,3142.4448,1
24948,6,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,3,2306.5438,1
24949,12,1,1,6,2,59,1,1,52,7,2,12.0,1,2,2,2,2,2,2,2,2,99,1,1,2390.2043,1
24950,8,6,2,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,1,1441.3491,2
24951,12,7,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,3,1547.9722,1
24952,4,3,1,1,2,24,1,1,52,10,2,40.0,1,2,2,2,2,2,2,2,2,2,2,3,3499.7192,1
24953,8,5,2,1,3,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,1373.6812,1
24954,9,4,2,1,4,35,1,1,10,5,2,40.0,1,2,2,2,2,2,2,2,2,6,1,6,3118.3087,1
24955,10,6,2,2,2,24,1,5,1,6,6,99.9,6,6,6,6,6,6,6,6,6,7,3,3,1123.1126,1
24956,11,4,1,6,3,59,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,3,2587.1712,1
24957,12,2,2,6,1,24,1,1,47,6,1,3.1,2,2,1,2,2,2,2,2,2,6,3,4,1481.8164,3
24958,7,7,2,1,2,35,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,1801.7127,3
24959,6,4,1,2,2,10,1,2,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,298.4692,1
24960,8,6,2,1,2,35,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,1858.1614,1
24961,2,5,2,6,2,47,2,1,52,1,1,43.0,1,2,2,2,2,2,2,2,2,4,1,5,784.86,3
24962,7,4,2,5,1,24,1,1,52,2,2,40.0,2,2,2,2,2,2,2,1,2,2,3,3,1057.6004,1
24963,4,5,2,3,1,12,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,233.5838,1
24964,10,1,2,6,1,35,1,1,52,5,2,47.0,2,2,1,2,2,2,2,2,2,6,1,2,631.5057,3
24965,3,5,2,1,2,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,2207.027,1
24966,3,2,1,6,2,24,1,3,52,4,6,14.0,2,2,2,1,2,2,2,2,2,6,3,1,4194.1103,1
24967,10,3,2,2,2,48,1,1,52,3,2,37.5,1,2,2,2,2,2,2,2,2,6,3,4,1964.7824,3
24968,12,5,1,1,5,59,1,6,3,9,6,2.5,6,6,6,6,6,6,6,6,6,3,1,1,5092.2178,1
24969,11,2,1,2,3,48,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,3,2,1629.0648,1
24970,1,2,2,6,1,24,2,1,30,3,2,50.0,1,2,2,2,2,2,2,2,2,3,2,3,1655.3391,1
24971,7,3,2,6,3,11,3,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,512.8671,3
24972,1,1,1,6,3,48,1,1,52,8,2,50.0,9,9,9,9,9,9,9,9,9,99,9,1,4784.3353,3
24973,12,2,1,6,1,35,1,1,52,5,2,36.0,1,2,2,2,2,2,2,2,2,7,1,3,1128.9613,1
24974,10,2,1,6,2,59,1,1,48,7,2,40.0,1,2,2,2,2,2,2,2,2,2,1,2,2793.52,1
24975,8,3,1,1,4,13,2,1,52,8,2,72.0,1,2,2,2,2,2,2,2,2,3,3,2,1445.4689,1
24976,1,1,1,6,4,24,1,1,52,7,2,18.0,1,2,2,2,2,2,2,2,2,2,3,1,2455.5387,1
24977,1,2,1,6,1,24,1,3,50,7,6,24.0,1,2,2,2,2,2,2,2,2,2,3,2,1979.5849,3
24978,12,5,2,1,2,24,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,1672.4507,3
24979,6,5,2,1,2,11,3,1,52,4,2,37.5,1,2,2,2,2,2,2,2,2,2,1,2,163.601,1
24980,6,5,1,1,2,11,3,1,12,9,2,55.0,1,2,2,2,2,2,2,2,2,1,3,2,142.1648,1
24981,10,2,2,2,2,24,1,1,52,7,2,35.0,1,2,2,2,2,2,2,2,2,3,2,1,4069.3081,1
24982,12,7,1,1,2,59,1,1,52,3,2,10.0,2,2,2,2,2,2,2,1,2,6,1,6,581.7373,3
24983,10,6,2,6,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,172.6901,3
24984,2,4,1,1,4,35,1,1,52,3,2,37.5,1,2,2,2,2,2,2,2,2,4,1,5,1686.7749,1
24985,4,3,2,1,5,12,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,1,640.5479,2
24986,12,6,1,2,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,3,1346.9567,2
24987,7,2,1,1,2,48,1,1,52,8,2,45.0,1,2,2,2,2,2,2,2,2,3,1,7,5060.3758,1
24988,7,2,2,1,5,59,1,1,20,4,1,31.0,2,1,2,2,2,2,2,2,2,5,1,1,4151.4448,1
24989,4,5,2,3,1,46,1,1,36,2,2,37.5,1,2,2,2,2,2,2,2,2,4,1,3,357.0057,1
24990,11,7,2,1,2,24,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,2,1453.51,1
24991,3,2,2,2,2,35,1,1,52,7,2,40.0,6,6,6,6,6,6,6,6,6,6,3,1,3439.472,1
24992,2,5,2,3,1,12,1,1,49,7,2,30.0,1,2,2,2,2,2,2,2,2,4,1,1,178.6514,3
24993,7,4,2,6,1,24,1,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,7,3,7,813.2734,2
24994,7,2,2,2,2,35,1,1,52,7,2,30.0,2,1,1,1,2,2,2,2,2,4,1,2,4398.2282,1
24995,1,3,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,1,2201.8964,3
24996,6,4,1,5,1,13,2,6,18,8,6,50.0,6,6,6,6,6,6,6,6,6,3,3,3,372.4753,1
24997,4,3,1,1,2,59,1,1,52,3,2,45.0,1,2,2,1,2,2,2,2,2,2,1,4,951.746,3
24998,4,5,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,3,469.6263,2
24999,11,6,1,1,3,59,2,1,52,8,1,42.0,2,2,2,1,2,2,2,2,2,2,1,3,1336.4043,2
25000,12,3,1,1,5,35,1,1,52,6,2,35.0,1,2,2,2,2,2,2,2,2,6,1,3,709.5,2
25001,4,6,1,3,1,46,2,6,97,1,6,10.0,6,6,6,6,6,6,6,6,6,6,1,5,584.0028,1
25002,2,3,1,1,5,35,1,4,48,8,6,50.0,6,6,6,6,6,6,6,6,6,7,1,1,1063.0089,1
25003,12,4,1,1,4,47,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,3,1,3,960.9399,1
25004,10,3,2,1,4,35,1,4,52,2,6,10.0,6,6,6,6,6,6,6,6,6,5,1,6,1434.5555,1
25005,3,5,1,1,2,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,7,449.8144,1
25006,4,4,2,4,3,59,1,1,52,4,2,25.0,1,2,2,2,2,2,2,2,2,4,1,3,3920.5051,3
25007,8,1,1,6,6,46,2,1,99,99,9,99.9,9,9,9,9,9,9,9,9,9,99,9,1,2913.0378,1
25008,4,7,2,3,1,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,3,179.5899,1
25009,6,3,1,1,4,24,1,1,52,5,2,40.0,2,2,2,2,2,2,2,1,2,7,3,6,1726.6321,1
25010,5,5,2,6,1,35,1,1,36,1,2,37.5,1,2,1,2,2,2,2,2,2,4,1,6,471.9374,3
25011,7,4,2,1,4,35,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,6910.5861,1
25012,6,4,1,1,3,35,1,1,52,1,2,37.5,1,2,1,2,2,2,2,2,2,7,1,6,4344.9545,1
25013,2,5,2,1,2,46,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,553.9138,1
25014,4,6,2,1,2,12,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,827.3577,1
25015,6,3,1,2,2,48,2,1,52,8,2,70.0,1,2,2,2,2,2,2,2,2,3,1,5,491.3413,3
25016,5,1,1,6,3,12,1,1,52,7,2,36.0,2,1,1,2,2,2,2,2,2,2,1,1,1598.381,2
25017,1,6,2,1,1,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,82.351,1
25018,5,3,1,6,2,24,1,1,52,7,2,38.0,2,2,2,2,1,2,2,2,2,3,3,2,2089.3852,2
25019,9,3,2,6,1,47,2,1,52,9,1,63.0,1,2,2,2,2,2,2,2,2,2,1,6,309.0314,3
25020,4,3,2,6,1,24,1,1,52,4,2,35.0,1,2,2,2,2,2,2,2,2,4,3,3,1003.4379,1
25021,4,2,2,1,4,47,1,4,9,5,6,9.0,6,6,6,6,6,6,6,6,6,6,1,1,2103.5696,1
25022,2,5,2,1,3,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,2,716.3103,1
25023,4,3,2,6,1,35,1,1,44,4,2,99.7,2,2,1,2,2,2,2,2,2,5,1,3,1271.2693,1
25024,12,6,2,6,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,3,1,1415.8795,1
25025,8,3,2,6,4,35,1,3,96,96,6,99.6,1,2,2,2,2,2,2,2,2,2,1,2,6349.9138,1
25026,7,3,2,2,3,10,1,1,52,2,2,35.0,1,2,2,2,2,2,2,2,2,6,1,4,158.5573,3
25027,1,3,1,2,4,24,1,1,52,3,2,37.5,6,6,6,6,6,6,6,6,6,4,3,5,2015.6797,3
25028,2,5,2,1,3,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,296.7997,2
25029,11,5,2,1,2,59,1,1,20,2,2,18.0,1,2,2,2,2,2,2,2,2,5,1,1,1403.7753,1
25030,5,1,1,6,3,24,2,3,52,8,6,15.0,1,2,2,2,2,2,2,2,2,1,3,1,2871.8381,1
25031,2,6,1,1,2,35,1,1,52,3,2,50.0,1,2,2,2,2,2,2,2,2,6,1,7,1922.4461,3
25032,10,7,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,3542.0666,1
25033,4,3,1,1,5,24,1,1,52,4,2,35.0,1,2,2,2,2,2,2,2,2,4,3,2,3499.7192,1
25034,12,7,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,1481.7926,1
25035,11,5,1,2,1,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,1,2,603.4305,3
25036,11,7,1,3,1,35,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,3,722.8365,1
25037,2,3,2,4,3,59,2,1,52,3,2,50.0,2,2,2,1,2,2,2,2,2,4,1,5,947.3538,1
25038,5,5,2,1,2,13,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,796.6692,2
25039,2,3,2,4,3,24,2,1,52,5,2,35.0,1,2,2,2,2,2,2,2,2,6,3,4,1166.0832,3
25040,7,2,2,1,3,48,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,5588.3773,1
25041,12,4,1,2,4,10,1,1,52,99,2,55.0,1,2,2,2,2,2,2,2,2,7,1,7,513.8375,3
25042,5,6,2,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,1,1399.4931,3
25043,9,2,1,1,2,48,2,1,52,5,2,50.0,1,2,2,2,2,2,2,2,2,5,1,4,1328.0615,1
25044,8,7,2,1,2,59,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,2,4460.7661,3
25045,10,2,1,6,1,35,1,1,52,2,2,40.0,2,2,2,1,2,2,2,2,2,6,1,2,1595.3274,1
25046,6,3,2,6,4,35,1,1,8,5,2,30.0,2,2,1,2,2,2,2,2,2,4,3,1,1138.3032,1
25047,5,5,1,5,1,35,1,6,52,7,6,20.0,6,6,6,6,6,6,6,6,6,2,1,1,1060.2867,1
25048,1,5,2,2,2,24,1,1,52,2,2,21.0,2,2,2,2,2,2,2,1,2,1,2,2,1690.8836,2
25049,10,5,1,5,1,24,2,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,3,1028.3119,2
25050,4,3,2,6,1,35,1,1,52,5,2,30.0,1,2,2,2,2,2,2,2,2,7,1,5,1179.8923,1
25051,5,7,1,1,2,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,1431.0868,1
25052,8,1,2,6,1,35,1,1,52,4,2,40.0,1,2,2,2,2,2,2,2,2,6,1,1,2130.5539,1
25053,2,5,2,1,2,11,3,1,52,5,2,50.0,1,2,2,2,2,2,2,2,2,7,1,5,179.0565,1
25054,11,3,1,1,5,24,1,1,36,5,2,42.0,1,2,2,2,2,2,2,2,2,4,3,5,1940.0806,3
25055,10,2,2,1,3,35,1,1,52,2,2,28.0,1,2,2,2,2,2,2,2,2,4,1,2,987.7006,2
25056,2,1,2,6,4,48,2,3,20,9,6,12.0,1,2,2,2,2,2,2,2,2,1,1,1,7412.2091,1
25057,5,6,2,1,2,35,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,7,1313.2112,2
25058,11,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,939.6398,3
25059,10,3,1,6,1,35,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,1383.1297,1
25060,2,4,1,2,5,35,1,1,52,1,2,50.0,1,2,2,2,2,2,2,2,2,4,1,7,11396.9296,1
25061,8,3,2,2,4,10,2,4,10,10,6,35.0,6,6,6,6,6,6,6,6,6,2,1,1,521.2437,1
25062,11,3,1,1,3,59,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,1,1,4,2851.126,3
25063,12,5,2,5,1,24,1,4,21,6,6,15.0,6,6,6,6,6,6,6,6,6,6,2,3,1053.033,1
25064,2,4,2,1,3,12,2,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,911.8756,3
25065,4,1,1,6,3,24,1,1,52,7,1,49.0,1,2,2,2,2,2,2,2,2,4,3,1,5125.0547,1
25066,10,2,2,2,3,24,1,1,52,4,2,35.0,1,2,2,2,2,2,2,2,2,4,3,2,2404.2024,1
25067,2,6,2,5,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,1,726.8374,3
25068,11,6,2,1,2,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,419.0179,1
25069,10,1,1,2,2,59,1,1,50,7,2,40.0,1,2,2,2,2,2,2,2,2,6,1,2,928.3838,2
25070,8,6,1,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,2,2007.8154,2
25071,4,3,1,6,1,24,1,6,97,2,6,3.0,6,6,6,6,6,6,6,6,6,6,3,1,1623.2637,1
25072,3,4,2,6,2,35,1,1,52,4,2,42.5,2,2,1,2,2,2,2,2,2,4,1,3,3439.5693,3
25073,9,4,2,1,2,12,2,4,34,5,6,12.0,6,6,6,6,6,6,6,6,6,7,3,2,1324.8452,1
25074,2,5,1,1,2,24,1,1,52,10,2,45.0,1,2,2,2,2,2,2,2,2,1,2,4,1949.8846,1
25075,12,3,2,5,2,24,1,1,52,99,2,40.0,2,2,1,2,2,2,2,2,2,7,3,3,880.4376,3
25076,1,2,1,6,1,24,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,2,2,2,1835.1146,1
25077,2,7,1,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,4,1422.3733,2
25078,10,6,2,5,1,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,553.5894,1
25079,4,7,2,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,2,1025.1167,2
25080,8,7,1,1,2,13,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,6,651.6357,1
25081,2,7,1,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,6,878.5611,1
25082,4,4,1,1,4,35,1,1,52,7,2,35.0,1,2,2,2,2,2,2,2,2,3,1,3,4590.61,2
25083,11,5,1,1,4,35,1,1,52,3,2,40.0,2,2,2,2,2,2,2,1,2,7,1,7,2685.5889,1
25084,6,5,1,1,2,35,1,1,52,1,2,70.0,1,2,2,2,2,2,2,2,2,4,1,7,1332.0687,1
25085,8,6,1,1,2,35,2,1,52,1,2,40.0,1,2,2,2,2,2,2,2,2,2,1,3,2862.3847,2
25086,6,6,1,2,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,2,3,2266.8291,1
25087,12,2,1,1,4,47,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,7,759.2225,1
25088,1,5,1,6,1,24,1,1,52,8,2,35.0,1,2,2,2,2,2,2,2,2,1,3,2,1246.6322,1
25089,2,3,1,1,2,46,2,4,52,1,6,40.0,6,6,6,6,6,6,6,6,6,6,1,2,1154.6346,1
25090,5,4,1,1,4,35,1,1,52,8,2,36.0,1,2,2,2,2,2,2,2,2,3,1,6,5385.7626,1
25091,2,3,1,5,1,35,1,1,52,10,2,60.0,2,1,2,2,2,2,2,2,2,4,1,4,968.8286,1
25092,6,6,1,2,2,13,1,1,8,2,2,37.0,1,2,2,2,2,2,2,2,2,7,3,4,482.4183,3
25093,11,2,1,6,1,35,2,1,48,8,2,45.0,1,2,2,2,2,2,2,2,2,3,1,5,1737.7285,1
25094,2,3,2,1,4,24,1,1,52,5,2,35.0,2,2,2,1,2,2,2,2,2,6,3,2,1708.1395,1
25095,2,6,2,3,1,35,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,5,783.1945,1
25096,8,7,1,1,2,48,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,2,2952.867,1
25097,12,6,1,1,3,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,3,6,3406.9112,1
25098,1,4,1,1,5,48,1,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,5,1,2,2086.1876,3
25099,2,4,2,2,2,24,1,1,52,2,2,35.0,6,6,6,6,6,6,6,6,6,6,3,4,1395.5583,1
25100,3,6,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,3,1625.8193,3
25101,9,3,2,5,1,35,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,6,3,4,1021.8398,1
25102,8,6,2,1,2,46,1,1,40,99,1,99.7,2,2,2,2,2,2,2,1,2,99,1,1,1963.1131,1
25103,2,6,2,1,2,48,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,476.6145,3
25104,2,3,2,1,4,35,1,4,48,3,6,40.0,6,6,6,6,6,6,6,6,6,6,3,5,1761.0961,1
25105,11,5,2,1,2,12,2,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,4,1,3,590.6885,2
25106,6,2,1,6,1,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,3,3,1785.5066,1
25107,10,6,2,5,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,962.6576,1
25108,8,6,2,1,2,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,1126.6543,1
